source,source_qc_2_status,reason
picons/23.5e/skylink/transparent/1_0_1_30F_C94_3_EB0000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/23.5e/skylink/transparent/1_0_1_30_5_85_C00000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/23.5e/skylink/transparent/1_0_1_310_C94_3_EB0000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/23.5e/skylink/transparent/1_0_1_311_C94_3_EB0000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/23.5e/skylink/transparent/1_0_1_312_C94_3_EB0000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/23.5e/skylink/transparent/1_0_1_313C_459_1_C00000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/23.5e/skylink/transparent/1_0_1_314_C94_3_EB0000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/23.5e/skylink/transparent/1_0_1_315_C94_3_EB0000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/23.5e/skylink/transparent/1_0_1_318_C94_3_EB0000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/23.5e/skylink/transparent/1_0_1_319_C94_3_EB0000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/23.5e/skylink/transparent/1_0_1_31C_C94_3_EB0000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/23.5e/skylink/transparent/1_0_1_31D_C94_3_EB0000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/23.5e/skylink/transparent/1_0_1_31E_C94_3_EB0000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/23.5e/skylink/transparent/1_0_1_332E_45B_1_C00000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/23.5e/skylink/transparent/1_0_1_334B_C93_3_EB0000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/23.5e/skylink/transparent/1_0_1_334D_C93_3_EB0000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/23.5e/skylink/transparent/1_0_1_334E_C93_3_EB0000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/23.5e/skylink/transparent/1_0_1_334F_C93_3_EB0000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/23.5e/skylink/transparent/1_0_1_3350_C93_3_EB0000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/23.5e/skylink/transparent/1_0_1_3359_C93_3_EB0000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/23.5e/skylink/transparent/1_0_1_335A_C93_3_EB0000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/23.5e/skylink/transparent/1_0_1_335B_C93_3_EB0000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/23.5e/skylink/transparent/1_0_1_3391_C9D_3_EB0000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/23.5e/skylink/transparent/1_0_1_3392_C9D_3_EB0000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/23.5e/skylink/transparent/1_0_1_3393_C9D_3_EB0000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/23.5e/skylink/transparent/1_0_1_3394_C9D_3_EB0000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/23.5e/skylink/transparent/1_0_1_3395_C9D_3_EB0000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/23.5e/skylink/transparent/1_0_1_3396_C9D_3_EB0000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/23.5e/skylink/transparent/1_0_1_3397_C9D_3_EB0000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/23.5e/skylink/transparent/1_0_1_3398_C9D_3_EB0000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/23.5e/skylink/transparent/1_0_1_3399_C9D_3_EB0000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/23.5e/skylink/transparent/1_0_1_339A_C9D_3_EB0000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/23.5e/skylink/transparent/1_0_1_339B_C9D_3_EB0000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/23.5e/skylink/transparent/1_0_1_339D_C9D_3_EB0000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/23.5e/skylink/transparent/1_0_1_339E_C9D_3_EB0000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/23.5e/skylink/transparent/1_0_1_339F_C9D_3_EB0000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/23.5e/skylink/transparent/1_0_1_33A0_C9D_3_EB0000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/23.5e/skylink/transparent/1_0_1_33A6_3EB_1_C00000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/23.5e/skylink/transparent/1_0_1_33A8_3EB_1_C00000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/23.5e/skylink/transparent/1_0_1_33FE_3ED_1_C00000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/23.5e/skylink/transparent/1_0_1_33_21_85_C00000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/23.5e/skylink/transparent/1_0_1_3400_3ED_1_C00000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/23.5e/skylink/transparent/1_0_1_3402_3ED_1_C00000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/23.5e/skylink/transparent/1_0_1_3403_3ED_1_C00000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/23.5e/skylink/transparent/1_0_1_3404_3ED_1_C00000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/23.5e/skylink/transparent/1_0_1_3405_3ED_1_C00000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/23.5e/skylink/transparent/1_0_1_36E5_C8C_3_EB0000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/23.5e/skylink/transparent/1_0_1_36E6_C8C_3_EB0000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/23.5e/skylink/transparent/1_0_1_36E7_C8C_3_EB0000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/23.5e/skylink/transparent/1_0_1_36E8_C8C_3_EB0000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/23.5e/skylink/transparent/1_0_1_36E9_C8C_3_EB0000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/23.5e/skylink/transparent/1_0_1_36EA_C8C_3_EB0000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/23.5e/skylink/transparent/1_0_1_36EB_C8C_3_EB0000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/23.5e/skylink/transparent/1_0_1_36EC_C8C_3_EB0000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/23.5e/skylink/transparent/1_0_1_36ED_C8C_3_EB0000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/23.5e/skylink/transparent/1_0_1_36EE_C8C_3_EB0000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/23.5e/skylink/transparent/1_0_1_36EF_C8C_3_EB0000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/23.5e/skylink/transparent/1_0_1_36F1_C8C_3_EB0000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/23.5e/skylink/transparent/1_0_1_36F2_C8C_3_EB0000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/23.5e/skylink/transparent/1_0_1_36F3_C8C_3_EB0000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/23.5e/skylink/transparent/1_0_1_36F5_C8C_3_EB0000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/23.5e/skylink/transparent/1_0_1_36F6_C8C_3_EB0000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/23.5e/skylink/transparent/1_0_1_36F8_C8C_3_EB0000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/23.5e/skylink/transparent/1_0_1_36FB_C8C_3_EB0000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/23.5e/skylink/transparent/1_0_1_36FC_C8C_3_EB0000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/23.5e/skylink/transparent/1_0_1_36FE_C8C_3_EB0000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/23.5e/skylink/transparent/1_0_1_36FF_C8C_3_EB0000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/23.5e/skylink/transparent/1_0_1_3700_C8C_3_EB0000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/23.5e/skylink/transparent/1_0_1_3701_C8C_3_EB0000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/23.5e/skylink/transparent/1_0_1_371E_C8E_3_EB0000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/23.5e/skylink/transparent/1_0_1_371F_C8E_3_EB0000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/23.5e/skylink/transparent/1_0_1_3720_C8E_3_EB0000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/23.5e/skylink/transparent/1_0_1_3721_C8E_3_EB0000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/23.5e/skylink/transparent/1_0_1_3722_C8E_3_EB0000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/23.5e/skylink/transparent/1_0_1_3723_C8E_3_EB0000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/23.5e/skylink/transparent/1_0_1_3724_C8E_3_EB0000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/23.5e/skylink/transparent/1_0_1_3725_C8E_3_EB0000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/23.5e/skylink/transparent/1_0_1_3726_C8E_3_EB0000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/23.5e/skylink/transparent/1_0_1_372B_C8E_3_EB0000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/23.5e/skylink/transparent/1_0_1_372C_C8E_3_EB0000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/23.5e/skylink/transparent/1_0_1_372E_C8E_3_EB0000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/23.5e/skylink/transparent/1_0_1_3731_C8E_3_EB0000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/23.5e/skylink/transparent/1_0_1_3732_C8E_3_EB0000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/23.5e/skylink/transparent/1_0_1_3733_C8E_3_EB0000_0_0_0.png,SOURCE-PASS,Phase 1B approved integral rectangular brand geometry
picons/23.5e/skylink/transparent/1_0_1_3734_C8E_3_EB0000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/23.5e/skylink/transparent/1_0_1_3736_C8E_3_EB0000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/23.5e/skylink/transparent/1_0_1_384_21_85_C00000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/23.5e/skylink/transparent/1_0_1_3C29_C90_3_EB0000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/23.5e/skylink/transparent/1_0_1_3C2A_C90_3_EB0000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/23.5e/skylink/transparent/1_0_1_3C2B_C90_3_EB0000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/23.5e/skylink/transparent/1_0_1_3C2C_C90_3_EB0000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/23.5e/skylink/transparent/1_0_1_3C2D_C90_3_EB0000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/23.5e/skylink/transparent/1_0_1_3C2E_C90_3_EB0000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/23.5e/skylink/transparent/1_0_1_3C2F_C90_3_EB0000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/23.5e/skylink/transparent/1_0_1_3C30_C90_3_EB0000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/23.5e/skylink/transparent/1_0_1_3C34_C90_3_EB0000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/23.5e/skylink/transparent/1_0_1_3C37_C90_3_EB0000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/23.5e/skylink/transparent/1_0_1_3C38_C90_3_EB0000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/23.5e/skylink/transparent/1_0_1_3C3A_C90_3_EB0000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/23.5e/skylink/transparent/1_0_1_3C3C_C90_3_EB0000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/23.5e/skylink/transparent/1_0_1_3C3D_C90_3_EB0000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/23.5e/skylink/transparent/1_0_1_3C3E_C90_3_EB0000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/23.5e/skylink/transparent/1_0_1_3C3F_C90_3_EB0000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/23.5e/skylink/transparent/1_0_1_3CF0_C95_3_EB0000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/23.5e/skylink/transparent/1_0_1_3CF1_C95_3_EB0000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/23.5e/skylink/transparent/1_0_1_3CF2_C95_3_EB0000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/23.5e/skylink/transparent/1_0_1_3CF3_C95_3_EB0000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/23.5e/skylink/transparent/1_0_1_3CF4_C95_3_EB0000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/23.5e/skylink/transparent/1_0_1_3CF5_C95_3_EB0000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/23.5e/skylink/transparent/1_0_1_3CF6_C95_3_EB0000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/23.5e/skylink/transparent/1_0_1_3CF7_C95_3_EB0000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/23.5e/skylink/transparent/1_0_1_3CF8_C95_3_EB0000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/23.5e/skylink/transparent/1_0_1_3CF9_C95_3_EB0000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/23.5e/skylink/transparent/1_0_1_3CFB_C95_3_EB0000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/23.5e/skylink/transparent/1_0_1_3CFC_C95_3_EB0000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/23.5e/skylink/transparent/1_0_1_3CFF_C95_3_EB0000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/23.5e/skylink/transparent/1_0_1_3D00_C95_3_EB0000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/23.5e/skylink/transparent/1_0_1_3D01_C95_3_EB0000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/23.5e/skylink/transparent/1_0_1_3D02_C95_3_EB0000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/23.5e/skylink/transparent/1_0_1_3E_5_85_C00000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/23.5e/skylink/transparent/1_0_1_3F_21_85_C00000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/23.5e/skylink/transparent/1_0_1_41_7_85_C00000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/23.5e/skylink/transparent/1_0_1_445C_453_1_C00000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/23.5e/skylink/transparent/1_0_1_445D_453_1_C00000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/23.5e/skylink/transparent/1_0_1_445E_453_1_C00000_0_0_0.png,SOURCE-PASS,Phase 1B approved integral rectangular brand geometry
picons/23.5e/skylink/transparent/1_0_1_445F_453_1_C00000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/23.5e/skylink/transparent/1_0_1_4462_453_1_C00000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/23.5e/skylink/transparent/1_0_1_4465_453_1_C00000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/23.5e/skylink/transparent/1_0_1_4E59_CA8_3_EB0000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/23.5e/skylink/transparent/1_0_1_4EF2_C8B_3_EB0000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/23.5e/skylink/transparent/1_0_1_526C_41D_1_C00000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/23.5e/skylink/transparent/1_0_1_5284_C96_3_EB0000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/23.5e/skylink/transparent/1_0_1_529F_C99_3_EB0000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/23.5e/skylink/transparent/1_0_1_52A0_C99_3_EB0000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/23.5e/skylink/transparent/1_0_1_52A1_C99_3_EB0000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/23.5e/skylink/transparent/1_0_1_52B1_C99_3_EB0000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/23.5e/skylink/transparent/1_0_1_52F3_C96_3_EB0000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/23.5e/skylink/transparent/1_0_1_52F5_C96_3_EB0000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/23.5e/skylink/transparent/1_0_1_5314_C96_3_EB0000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/23.5e/skylink/transparent/1_0_1_5315_C96_3_EB0000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/23.5e/skylink/transparent/1_0_1_5316_C96_3_EB0000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/23.5e/skylink/transparent/1_0_1_5317_C96_3_EB0000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/23.5e/skylink/transparent/1_0_1_5318_C96_3_EB0000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/23.5e/skylink/transparent/1_0_1_6E41_431_1_C00000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/23.5e/skylink/transparent/1_0_1_6E42_431_1_C00000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/23.5e/skylink/transparent/1_0_1_6EAC_3FD_1_C00000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/23.5e/skylink/transparent/1_0_1_7004_436_1_C00000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/23.5e/skylink/transparent/1_0_1_7006_436_1_C00000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/23.5e/skylink/transparent/1_0_1_7008_436_1_C00000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/23.5e/skylink/transparent/1_0_1_701_5_85_C00000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/23.5e/skylink/transparent/1_0_1_7080_443_1_C00000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/23.5e/skylink/transparent/1_0_1_7473_3F0_1_C00000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/23.5e/skylink/transparent/1_0_1_7729_416_1_C00000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/23.5e/skylink/transparent/1_0_1_79E0_443_1_C00000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/23.5e/skylink/transparent/1_0_1_8B5_1F4_13E_820000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/23.5e/telekom-srbija/transparent/1_0_19_4E21_C8B_3_EB0000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/23.5e/telekom-srbija/transparent/1_0_19_4E22_C8B_3_EB0000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/23.5e/telekom-srbija/transparent/1_0_19_4E32_C8B_3_EB0000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/23.5e/telekom-srbija/transparent/1_0_19_4E66_CA8_3_EB0000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/23.5e/telekom-srbija/transparent/1_0_19_4E68_CA8_3_EB0000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/23.5e/telekom-srbija/transparent/1_0_19_4E9C_CA4_3_EB0000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/23.5e/telekom-srbija/transparent/1_0_19_4EA0_CA4_3_EB0000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/23.5e/telekom-srbija/transparent/1_0_1_4E20_C8B_3_EB0000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/23.5e/telekom-srbija/transparent/1_0_1_4E24_CA7_3_EB0000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/23.5e/telekom-srbija/transparent/1_0_1_4E25_CA7_3_EB0000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/23.5e/telekom-srbija/transparent/1_0_1_4E26_CA7_3_EB0000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/23.5e/telekom-srbija/transparent/1_0_1_4E27_CA7_3_EB0000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/23.5e/telekom-srbija/transparent/1_0_1_4E28_CA7_3_EB0000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/23.5e/telekom-srbija/transparent/1_0_1_4E2A_CA7_3_EB0000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/23.5e/telekom-srbija/transparent/1_0_1_4E2B_CA7_3_EB0000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/23.5e/telekom-srbija/transparent/1_0_1_4E2C_C8B_3_EB0000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/23.5e/telekom-srbija/transparent/1_0_1_4E2D_CA7_3_EB0000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/23.5e/telekom-srbija/transparent/1_0_1_4E2E_C9F_3_EB0000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/23.5e/telekom-srbija/transparent/1_0_1_4E2F_CA7_3_EB0000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/23.5e/telekom-srbija/transparent/1_0_1_4E30_CA5_3_EB0000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/23.5e/telekom-srbija/transparent/1_0_1_4E33_C8B_3_EB0000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/23.5e/telekom-srbija/transparent/1_0_1_4E3C_CA7_3_EB0000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/23.5e/telekom-srbija/transparent/1_0_1_4E3D_C9C_3_EB0000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/23.5e/telekom-srbija/transparent/1_0_1_4E3E_CA7_3_EB0000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/23.5e/telekom-srbija/transparent/1_0_1_4E3F_CA7_3_EB0000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/23.5e/telekom-srbija/transparent/1_0_1_4E40_CA7_3_EB0000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/23.5e/telekom-srbija/transparent/1_0_1_4E41_CA7_3_EB0000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/23.5e/telekom-srbija/transparent/1_0_1_4E42_C9C_3_EB0000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/23.5e/telekom-srbija/transparent/1_0_1_4E43_C9C_3_EB0000_0_0_0.png,SOURCE-PASS,Phase 1B approved integral rectangular brand geometry
picons/23.5e/telekom-srbija/transparent/1_0_1_4E44_CA7_3_EB0000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/23.5e/telekom-srbija/transparent/1_0_1_4E45_CA7_3_EB0000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/23.5e/telekom-srbija/transparent/1_0_1_4E46_CA6_3_EB0000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/23.5e/telekom-srbija/transparent/1_0_1_4E47_CA7_3_EB0000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/23.5e/telekom-srbija/transparent/1_0_1_4E48_CA7_3_EB0000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/23.5e/telekom-srbija/transparent/1_0_1_4E49_CA7_3_EB0000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/23.5e/telekom-srbija/transparent/1_0_1_4E4B_CA7_3_EB0000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/23.5e/telekom-srbija/transparent/1_0_1_4E4C_CA7_3_EB0000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/23.5e/telekom-srbija/transparent/1_0_1_4E4D_CA5_3_EB0000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/23.5e/telekom-srbija/transparent/1_0_1_4E4E_CA7_3_EB0000_0_0_0.png,SOURCE-PASS,Phase 1B approved integral rectangular brand geometry
