source,source_sha256,overall_status,source_bbox,geometry_scale,black_status,white_status,black_reason,white_reason,black_changed_pixels,white_changed_pixels,black_output,white_output
picons/13.0e/cyfrowy-polsat-s-a/transparent/1_0_1_70B_32C8_13E_820000_0_0_0.png,583f5fd7e80d480eed821470fc2fbb4df58e90f81a7e84fdff3022ca95664bff,REVIEW,"60,1,160,131",0.89230769,REVIEW,REVIEW,chromatic component 1 has 14.4% materially low-contrast pixels on BLACK; chromatic component 3 has 10.8% materially low-contrast pixels on BLACK; chromatic component 4 has 85.7% materially low-contrast pixels on BLACK; chromatic component 5 has 20.0% materially low-contrast pixels on BLACK; two-tone achromatic component 9 has 28.6% materially low-contrast pixels on BLACK,chromatic component 1 has 76.5% materially low-contrast pixels on WHITE; chromatic component 3 has 79.0% materially low-contrast pixels on WHITE; chromatic component 5 has 20.0% materially low-contrast pixels on WHITE; chromatic component 6 has 100.0% materially low-contrast pixels on WHITE; chromatic component 7 has 100.0% materially low-contrast pixels on WHITE; chromatic component 8 has 88.6% materially low-contrast pixels on WHITE; two-tone achromatic component 9 has 71.4% materially low-contrast pixels on WHITE,9,0,picons/13.0e/cyfrowy-polsat-s-a/black/1_0_1_70B_32C8_13E_820000_0_0_0.png,picons/13.0e/cyfrowy-polsat-s-a/white/1_0_1_70B_32C8_13E_820000_0_0_0.png
picons/13.0e/cyfrowy-polsat-s-a/transparent/1_0_1_70C_32C8_13E_820000_0_0_0.png,583f5fd7e80d480eed821470fc2fbb4df58e90f81a7e84fdff3022ca95664bff,REVIEW,"60,1,160,131",0.89230769,REVIEW,REVIEW,chromatic component 1 has 14.4% materially low-contrast pixels on BLACK; chromatic component 3 has 10.8% materially low-contrast pixels on BLACK; chromatic component 4 has 85.7% materially low-contrast pixels on BLACK; chromatic component 5 has 20.0% materially low-contrast pixels on BLACK; two-tone achromatic component 9 has 28.6% materially low-contrast pixels on BLACK,chromatic component 1 has 76.5% materially low-contrast pixels on WHITE; chromatic component 3 has 79.0% materially low-contrast pixels on WHITE; chromatic component 5 has 20.0% materially low-contrast pixels on WHITE; chromatic component 6 has 100.0% materially low-contrast pixels on WHITE; chromatic component 7 has 100.0% materially low-contrast pixels on WHITE; chromatic component 8 has 88.6% materially low-contrast pixels on WHITE; two-tone achromatic component 9 has 71.4% materially low-contrast pixels on WHITE,9,0,picons/13.0e/cyfrowy-polsat-s-a/black/1_0_1_70C_32C8_13E_820000_0_0_0.png,picons/13.0e/cyfrowy-polsat-s-a/white/1_0_1_70C_32C8_13E_820000_0_0_0.png
picons/13.0e/cyfrowy-polsat-s-a/transparent/1_0_1_710_32C8_13E_820000_0_0_0.png,583f5fd7e80d480eed821470fc2fbb4df58e90f81a7e84fdff3022ca95664bff,REVIEW,"60,1,160,131",0.89230769,REVIEW,REVIEW,chromatic component 1 has 14.4% materially low-contrast pixels on BLACK; chromatic component 3 has 10.8% materially low-contrast pixels on BLACK; chromatic component 4 has 85.7% materially low-contrast pixels on BLACK; chromatic component 5 has 20.0% materially low-contrast pixels on BLACK; two-tone achromatic component 9 has 28.6% materially low-contrast pixels on BLACK,chromatic component 1 has 76.5% materially low-contrast pixels on WHITE; chromatic component 3 has 79.0% materially low-contrast pixels on WHITE; chromatic component 5 has 20.0% materially low-contrast pixels on WHITE; chromatic component 6 has 100.0% materially low-contrast pixels on WHITE; chromatic component 7 has 100.0% materially low-contrast pixels on WHITE; chromatic component 8 has 88.6% materially low-contrast pixels on WHITE; two-tone achromatic component 9 has 71.4% materially low-contrast pixels on WHITE,9,0,picons/13.0e/cyfrowy-polsat-s-a/black/1_0_1_710_32C8_13E_820000_0_0_0.png,picons/13.0e/cyfrowy-polsat-s-a/white/1_0_1_710_32C8_13E_820000_0_0_0.png
picons/13.0e/cyfrowy-polsat-s-a/transparent/1_0_1_711_32C8_13E_820000_0_0_0.png,03981b89834cafa97d7d2197f4521363a068454498cdb3b84bd919513eac6ff7,REVIEW,"4,32,215,100",0.96682464,REVIEW,REVIEW,two-tone achromatic component 1 has 16.3% materially low-contrast pixels on BLACK,two-tone achromatic component 1 has 64.7% materially low-contrast pixels on WHITE,0,0,picons/13.0e/cyfrowy-polsat-s-a/black/1_0_1_711_32C8_13E_820000_0_0_0.png,picons/13.0e/cyfrowy-polsat-s-a/white/1_0_1_711_32C8_13E_820000_0_0_0.png
picons/13.0e/cyfrowy-polsat-s-a/transparent/1_0_1_9_1964_13E_820000_0_0_0.png,bda0e0aedb5b4ddfd8ec605f7130746f9f8fd4e6c8574b756724bf2d30dbc93b,REVIEW,"27,0,193,132",0.87878788,REVIEW,REVIEW,two-tone achromatic component 7 has 14.3% materially low-contrast pixels on BLACK,chromatic component 1 has 85.3% materially low-contrast pixels on WHITE; chromatic component 4 has 71.4% materially low-contrast pixels on WHITE; chromatic component 5 has 83.3% materially low-contrast pixels on WHITE; chromatic component 6 has 100.0% materially low-contrast pixels on WHITE; two-tone achromatic component 7 has 85.7% materially low-contrast pixels on WHITE; chromatic component 8 has 100.0% materially low-contrast pixels on WHITE,10,0,picons/13.0e/cyfrowy-polsat-s-a/black/1_0_1_9_1964_13E_820000_0_0_0.png,picons/13.0e/cyfrowy-polsat-s-a/white/1_0_1_9_1964_13E_820000_0_0_0.png
picons/13.0e/cyfrowy-polsat-s-a/transparent/1_0_1_C1E_1E78_71_820000_0_0_0.png,583f5fd7e80d480eed821470fc2fbb4df58e90f81a7e84fdff3022ca95664bff,REVIEW,"60,1,160,131",0.89230769,REVIEW,REVIEW,chromatic component 1 has 14.4% materially low-contrast pixels on BLACK; chromatic component 3 has 10.8% materially low-contrast pixels on BLACK; chromatic component 4 has 85.7% materially low-contrast pixels on BLACK; chromatic component 5 has 20.0% materially low-contrast pixels on BLACK; two-tone achromatic component 9 has 28.6% materially low-contrast pixels on BLACK,chromatic component 1 has 76.5% materially low-contrast pixels on WHITE; chromatic component 3 has 79.0% materially low-contrast pixels on WHITE; chromatic component 5 has 20.0% materially low-contrast pixels on WHITE; chromatic component 6 has 100.0% materially low-contrast pixels on WHITE; chromatic component 7 has 100.0% materially low-contrast pixels on WHITE; chromatic component 8 has 88.6% materially low-contrast pixels on WHITE; two-tone achromatic component 9 has 71.4% materially low-contrast pixels on WHITE,9,0,picons/13.0e/cyfrowy-polsat-s-a/black/1_0_1_C1E_1E78_71_820000_0_0_0.png,picons/13.0e/cyfrowy-polsat-s-a/white/1_0_1_C1E_1E78_71_820000_0_0_0.png
picons/13.0e/cyfrowy-polsat-s-a/transparent/1_0_1_C1F_1E78_71_820000_0_0_0.png,8ccb73e31b30ec07f60661fdf923dd507682cf559cf158348c6d9c09467b4598,REVIEW,"34,1,185,131",0.89230769,REVIEW,REVIEW,chromatic component 3 has 96.7% materially low-contrast pixels on BLACK; chromatic component 4 has 96.7% materially low-contrast pixels on BLACK; two-tone achromatic component 13 has 8.3% materially low-contrast pixels on BLACK,chromatic component 1 has 99.9% materially low-contrast pixels on WHITE; two-tone achromatic component 2 has 90.9% materially low-contrast pixels on WHITE; two-tone achromatic component 7 has 70.0% materially low-contrast pixels on WHITE; two-tone achromatic component 8 has 65.8% materially low-contrast pixels on WHITE; two-tone achromatic component 9 has 65.0% materially low-contrast pixels on WHITE; two-tone achromatic component 10 has 77.9% materially low-contrast pixels on WHITE; two-tone achromatic component 11 has 25.0% materially low-contrast pixels on WHITE; two-tone achromatic component 12 has 25.0% materially low-contrast pixels on WHITE; two-tone achromatic component 14 has 25.0% materially low-contrast pixels on WHITE,0,509,picons/13.0e/cyfrowy-polsat-s-a/black/1_0_1_C1F_1E78_71_820000_0_0_0.png,picons/13.0e/cyfrowy-polsat-s-a/white/1_0_1_C1F_1E78_71_820000_0_0_0.png
picons/13.0e/cyfrowy-polsat-s-a/transparent/1_0_1_C22_1E78_71_820000_0_0_0.png,03d2facd063724017eaec6dccd74d5426f56920cac75b728581f6eeda2fab79a,REVIEW,"16,40,204,92",1.00000000,PASS,REVIEW,source components preserved; no approved contrast correction required,two-tone achromatic component 1 has 87.5% materially low-contrast pixels on WHITE,0,0,picons/13.0e/cyfrowy-polsat-s-a/black/1_0_1_C22_1E78_71_820000_0_0_0.png,picons/13.0e/cyfrowy-polsat-s-a/white/1_0_1_C22_1E78_71_820000_0_0_0.png
picons/13.0e/cyfrowy-polsat-s-a/transparent/1_0_1_C23_1E78_71_820000_0_0_0.png,41418ea61ef8297f4b2793156b5fc9b89ce72112f4762c8ece173fe145a06cca,REVIEW,"60,0,172,132",0.87878788,REVIEW,REVIEW,chromatic component 1 has 25.8% materially low-contrast pixels on BLACK; two-tone achromatic component 2 has 50.0% materially low-contrast pixels on BLACK; chromatic component 3 has 9.6% materially low-contrast pixels on BLACK; chromatic component 4 has 18.7% materially low-contrast pixels on BLACK; two-tone achromatic component 7 has 50.0% materially low-contrast pixels on BLACK; two-tone achromatic component 11 has 22.5% materially low-contrast pixels on BLACK; two-tone achromatic component 14 has 20.0% materially low-contrast pixels on BLACK,chromatic component 1 has 41.8% materially low-contrast pixels on WHITE; two-tone achromatic component 2 has 50.0% materially low-contrast pixels on WHITE; chromatic component 3 has 64.0% materially low-contrast pixels on WHITE; chromatic component 4 has 69.1% materially low-contrast pixels on WHITE; two-tone achromatic component 5 has 95.0% materially low-contrast pixels on WHITE; two-tone achromatic component 7 has 50.0% materially low-contrast pixels on WHITE; two-tone achromatic component 11 has 67.6% materially low-contrast pixels on WHITE; chromatic component 13 has 100.0% materially low-contrast pixels on WHITE; two-tone achromatic component 14 has 20.0% materially low-contrast pixels on WHITE,20,12,picons/13.0e/cyfrowy-polsat-s-a/black/1_0_1_C23_1E78_71_820000_0_0_0.png,picons/13.0e/cyfrowy-polsat-s-a/white/1_0_1_C23_1E78_71_820000_0_0_0.png
picons/13.0e/cyfrowy-polsat-s-a/transparent/1_0_1_C27_1E78_71_820000_0_0_0.png,7314b888c057104a0a378019ce7b807a74018cfa09cd16856ad63e71d3bb1beb,REVIEW,"6,1,214,131",0.89230769,REVIEW,REVIEW,chromatic component 1 has 10.2% materially low-contrast pixels on BLACK; chromatic component 3 has 50.0% materially low-contrast pixels on BLACK,chromatic component 1 has 73.8% materially low-contrast pixels on WHITE; chromatic component 3 has 70.0% materially low-contrast pixels on WHITE; chromatic component 4 has 100.0% materially low-contrast pixels on WHITE; chromatic component 5 has 97.8% materially low-contrast pixels on WHITE,0,0,picons/13.0e/cyfrowy-polsat-s-a/black/1_0_1_C27_1E78_71_820000_0_0_0.png,picons/13.0e/cyfrowy-polsat-s-a/white/1_0_1_C27_1E78_71_820000_0_0_0.png
picons/13.0e/cyfrowy-polsat-s-a/transparent/1_0_1_C2D_1E78_71_820000_0_0_0.png,7314b888c057104a0a378019ce7b807a74018cfa09cd16856ad63e71d3bb1beb,REVIEW,"6,1,214,131",0.89230769,REVIEW,REVIEW,chromatic component 1 has 10.2% materially low-contrast pixels on BLACK; chromatic component 3 has 50.0% materially low-contrast pixels on BLACK,chromatic component 1 has 73.8% materially low-contrast pixels on WHITE; chromatic component 3 has 70.0% materially low-contrast pixels on WHITE; chromatic component 4 has 100.0% materially low-contrast pixels on WHITE; chromatic component 5 has 97.8% materially low-contrast pixels on WHITE,0,0,picons/13.0e/cyfrowy-polsat-s-a/black/1_0_1_C2D_1E78_71_820000_0_0_0.png,picons/13.0e/cyfrowy-polsat-s-a/white/1_0_1_C2D_1E78_71_820000_0_0_0.png
picons/13.0e/cyfrowy-polsat-s-a/transparent/1_0_1_C2E_1E78_71_820000_0_0_0.png,21bfb5fe9597a37b8d47b24641c06df7daffeabd28a8bb7f4360148825de0773,REVIEW,"62,0,159,132",0.87878788,REVIEW,REVIEW,two-tone achromatic component 3 has 66.7% materially low-contrast pixels on BLACK; chromatic component 4 has 100.0% materially low-contrast pixels on BLACK; two-tone achromatic component 5 has 40.0% materially low-contrast pixels on BLACK; chromatic component 7 has 16.7% materially low-contrast pixels on BLACK; chromatic component 8 has 100.0% materially low-contrast pixels on BLACK; chromatic component 9 has 100.0% materially low-contrast pixels on BLACK; chromatic component 10 has 100.0% materially low-contrast pixels on BLACK; chromatic component 11 has 100.0% materially low-contrast pixels on BLACK; chromatic component 12 has 100.0% materially low-contrast pixels on BLACK; two-tone achromatic component 15 has 40.0% materially low-contrast pixels on BLACK; two-tone achromatic component 17 has 50.0% materially low-contrast pixels on BLACK; chromatic component 18 has 100.0% materially low-contrast pixels on BLACK; chromatic component 19 has 100.0% materially low-contrast pixels on BLACK; chromatic component 21 has 25.0% materially low-contrast pixels on BLACK; chromatic component 22 has 100.0% materially low-contrast pixels on BLACK; chromatic component 23 has 100.0% materially low-contrast pixels on BLACK,chromatic component 1 has 65.6% materially low-contrast pixels on WHITE; two-tone achromatic component 2 has 66.7% materially low-contrast pixels on WHITE; two-tone achromatic component 3 has 33.3% materially low-contrast pixels on WHITE; two-tone achromatic component 5 has 60.0% materially low-contrast pixels on WHITE; chromatic component 6 has 19.7% materially low-contrast pixels on WHITE; chromatic component 7 has 83.3% materially low-contrast pixels on WHITE; chromatic component 13 has 100.0% materially low-contrast pixels on WHITE; two-tone achromatic component 14 has 75.0% materially low-contrast pixels on WHITE; two-tone achromatic component 15 has 30.0% materially low-contrast pixels on WHITE; chromatic component 16 has 100.0% materially low-contrast pixels on WHITE; two-tone achromatic component 17 has 50.0% materially low-contrast pixels on WHITE; chromatic component 20 has 100.0% materially low-contrast pixels on WHITE; chromatic component 21 has 25.0% materially low-contrast pixels on WHITE,0,0,picons/13.0e/cyfrowy-polsat-s-a/black/1_0_1_C2E_1E78_71_820000_0_0_0.png,picons/13.0e/cyfrowy-polsat-s-a/white/1_0_1_C2E_1E78_71_820000_0_0_0.png
picons/13.0e/cyfrowy-polsat-s-a/transparent/1_0_1_C2F_1E78_71_820000_0_0_0.png,0a5da85803d1a4cc3de500c63536e2d03c22acea7ca97c881cf3ab0cbe77dcb4,REVIEW,"53,1,167,131",0.89230769,REVIEW,REVIEW,chromatic component 2 has 50.0% materially low-contrast pixels on BLACK; chromatic component 5 has 100.0% materially low-contrast pixels on BLACK,chromatic component 1 has 87.1% materially low-contrast pixels on WHITE; chromatic component 2 has 100.0% materially low-contrast pixels on WHITE; chromatic component 3 has 100.0% materially low-contrast pixels on WHITE; chromatic component 7 has 50.0% materially low-contrast pixels on WHITE; chromatic component 13 has 77.3% materially low-contrast pixels on WHITE; two-tone achromatic component 14 has 50.0% materially low-contrast pixels on WHITE; two-tone achromatic component 15 has 50.0% materially low-contrast pixels on WHITE; two-tone achromatic component 16 has 75.0% materially low-contrast pixels on WHITE,0,2035,picons/13.0e/cyfrowy-polsat-s-a/black/1_0_1_C2F_1E78_71_820000_0_0_0.png,picons/13.0e/cyfrowy-polsat-s-a/white/1_0_1_C2F_1E78_71_820000_0_0_0.png
picons/13.0e/cyfrowy-polsat-s-a/transparent/1_0_1_E_1964_13E_820000_0_0_0.png,d8a8cdab6ba21cd6c6719b436796c94d3acab2ebfefa8914b9841108c3720b71,REVIEW,"33,1,186,131",0.89230769,REVIEW,REVIEW,chromatic component 2 has 100.0% materially low-contrast pixels on BLACK; chromatic component 3 has 100.0% materially low-contrast pixels on BLACK,two-tone achromatic component 1 has 95.2% materially low-contrast pixels on WHITE,0,0,picons/13.0e/cyfrowy-polsat-s-a/black/1_0_1_E_1964_13E_820000_0_0_0.png,picons/13.0e/cyfrowy-polsat-s-a/white/1_0_1_E_1964_13E_820000_0_0_0.png
picons/13.0e/cyfrowy-polsat-s-a/transparent/1_0_1_F_1964_13E_820000_0_0_0.png,79742d92c59e768b662d08ec6e555fafc4732e6d6dcd1e44f09a69b6a14c6d95,REVIEW,"40,4,197,132",0.90625000,REVIEW,REVIEW,two-tone achromatic component 1 has 11.0% materially low-contrast pixels on BLACK,two-tone achromatic component 1 has 73.4% materially low-contrast pixels on WHITE,0,0,picons/13.0e/cyfrowy-polsat-s-a/black/1_0_1_F_1964_13E_820000_0_0_0.png,picons/13.0e/cyfrowy-polsat-s-a/white/1_0_1_F_1964_13E_820000_0_0_0.png
picons/13.0e/cyfrowy-polsat-s-a/transparent/1_0_2_1C98_1CE8_71_820000_0_0_0.png,e6a277073abe29af66b5474bfb947db3f1cb73e9b7e741a9f4c556732e01d942,REVIEW,"2,9,217,123",0.94883721,REVIEW,REVIEW,chromatic component 1 has 29.1% materially low-contrast pixels on BLACK,chromatic component 1 has 69.5% materially low-contrast pixels on WHITE,5,0,picons/13.0e/cyfrowy-polsat-s-a/black/1_0_2_1C98_1CE8_71_820000_0_0_0.png,picons/13.0e/cyfrowy-polsat-s-a/white/1_0_2_1C98_1CE8_71_820000_0_0_0.png
picons/13.0e/cyfrowy-polsat-s-a/transparent/1_0_2_1C9E_1CE8_71_820000_0_0_0.png,2aa130721ae99fc085fd1b76da42c98fec9bb3d325f56e0355790f6c651a5bfa,REVIEW,"2,42,217,90",0.94883721,REVIEW,REVIEW,chromatic component 1 has 26.6% materially low-contrast pixels on BLACK,chromatic component 1 has 68.4% materially low-contrast pixels on WHITE,9,4646,picons/13.0e/cyfrowy-polsat-s-a/black/1_0_2_1C9E_1CE8_71_820000_0_0_0.png,picons/13.0e/cyfrowy-polsat-s-a/white/1_0_2_1C9E_1CE8_71_820000_0_0_0.png
picons/13.0e/cyfrowy-polsat-s-a/transparent/1_0_2_1CA1_1CE8_71_820000_0_0_0.png,edf52508e3dc8fa1c0beabe6119e1e58b49cf043ce879783e661cc4e173573c8,REVIEW,"4,28,215,103",0.96682464,PASS,REVIEW,source components preserved; no approved contrast correction required,two-tone achromatic component 1 has 58.9% materially low-contrast pixels on WHITE,0,0,picons/13.0e/cyfrowy-polsat-s-a/black/1_0_2_1CA1_1CE8_71_820000_0_0_0.png,picons/13.0e/cyfrowy-polsat-s-a/white/1_0_2_1CA1_1CE8_71_820000_0_0_0.png
picons/13.0e/cyfrowy-polsat-sa/transparent/1_0_1_1CBF_1CE8_71_820000_0_0_0.png,b27baf7f7f779ca3ca51d828eb552f8b811c2d774ff287905b10d077227327d2,REVIEW,"22,1,197,131",0.89230769,REVIEW,REVIEW,chromatic component 5 has 40.0% materially low-contrast pixels on BLACK; two-tone achromatic component 6 has 75.0% materially low-contrast pixels on BLACK; two-tone achromatic component 9 has 50.0% materially low-contrast pixels on BLACK; two-tone achromatic component 10 has 20.0% materially low-contrast pixels on BLACK; two-tone achromatic component 11 has 42.9% materially low-contrast pixels on BLACK; two-tone achromatic component 12 has 50.0% materially low-contrast pixels on BLACK; chromatic component 14 has 100.0% materially low-contrast pixels on BLACK; two-tone achromatic component 22 has 20.0% materially low-contrast pixels on BLACK,chromatic component 1 has 37.0% materially low-contrast pixels on WHITE; chromatic component 2 has 98.6% materially low-contrast pixels on WHITE; chromatic component 4 has 98.5% materially low-contrast pixels on WHITE; two-tone achromatic component 6 has 25.0% materially low-contrast pixels on WHITE; two-tone achromatic component 8 has 25.0% materially low-contrast pixels on WHITE; two-tone achromatic component 9 has 50.0% materially low-contrast pixels on WHITE; two-tone achromatic component 10 has 40.0% materially low-contrast pixels on WHITE; two-tone achromatic component 11 has 57.1% materially low-contrast pixels on WHITE; two-tone achromatic component 12 has 50.0% materially low-contrast pixels on WHITE; chromatic component 15 has 100.0% materially low-contrast pixels on WHITE; chromatic component 16 has 85.7% materially low-contrast pixels on WHITE; two-tone achromatic component 22 has 60.0% materially low-contrast pixels on WHITE,37,0,picons/13.0e/cyfrowy-polsat-sa/black/1_0_1_1CBF_1CE8_71_820000_0_0_0.png,picons/13.0e/cyfrowy-polsat-sa/white/1_0_1_1CBF_1CE8_71_820000_0_0_0.png
picons/13.0e/cyfrowy-polsat-sa/transparent/1_0_1_C25_1E78_71_820000_0_0_0.png,8ad68eef9f452e490f302d175c8eafc1235e6a96ed6dbec758071f64b7957f36,REVIEW,"3,32,217,100",0.95327103,REVIEW,REVIEW,two-tone achromatic component 5 has 50.0% materially low-contrast pixels on BLACK; two-tone achromatic component 6 has 50.0% materially low-contrast pixels on BLACK,chromatic component 1 has 94.9% materially low-contrast pixels on WHITE; two-tone achromatic component 5 has 47.1% materially low-contrast pixels on WHITE; two-tone achromatic component 6 has 50.0% materially low-contrast pixels on WHITE,1,539,picons/13.0e/cyfrowy-polsat-sa/black/1_0_1_C25_1E78_71_820000_0_0_0.png,picons/13.0e/cyfrowy-polsat-sa/white/1_0_1_C25_1E78_71_820000_0_0_0.png
picons/13.0e/cyfrowy-polsat-sa/transparent/1_0_1_C29_1E78_71_820000_0_0_0.png,a3fe144750ef054ef9def7d87e2fd38d4d7e557fbc8260669545348925118e84,REVIEW,"1,35,219,97",0.93577982,AUTO-FIXED,REVIEW,recoloured 1 safely isolated achromatic component(s),two-tone achromatic component 1 has 95.5% materially low-contrast pixels on WHITE,7,0,picons/13.0e/cyfrowy-polsat-sa/black/1_0_1_C29_1E78_71_820000_0_0_0.png,picons/13.0e/cyfrowy-polsat-sa/white/1_0_1_C29_1E78_71_820000_0_0_0.png
picons/13.0e/dcm-sta2-61p-fr-sta/transparent/1_0_1_39D4_1FA4_13E_820000_0_0_0.png,b4fb32e5922fc5705583a08e27ef54d5de993e7956bd88689994b81978b14998,REVIEW,"15,20,204,112",1.00000000,PASS,REVIEW,source components preserved; no approved contrast correction required,two-tone achromatic component 1 has 44.8% materially low-contrast pixels on WHITE,0,0,picons/13.0e/dcm-sta2-61p-fr-sta/black/1_0_1_39D4_1FA4_13E_820000_0_0_0.png,picons/13.0e/dcm-sta2-61p-fr-sta/white/1_0_1_39D4_1FA4_13E_820000_0_0_0.png
picons/13.0e/dcm-sta2-61p-fr-sta/transparent/1_0_1_39D5_1FA4_13E_820000_0_0_0.png,c979b97dd1b3bb05ef429b1a16699a044898924b08604919ace48728be4cc72a,REVIEW,"61,1,159,130",0.89922481,REVIEW,REVIEW,two-tone achromatic component 1 has 19.3% materially low-contrast pixels on BLACK; two-tone achromatic component 2 has 24.4% materially low-contrast pixels on BLACK; two-tone achromatic component 14 has 15.3% materially low-contrast pixels on BLACK,two-tone achromatic component 1 has 70.4% materially low-contrast pixels on WHITE; two-tone achromatic component 2 has 52.7% materially low-contrast pixels on WHITE; two-tone achromatic component 14 has 76.1% materially low-contrast pixels on WHITE; two-tone achromatic component 16 has 100.0% materially low-contrast pixels on WHITE,14,4,picons/13.0e/dcm-sta2-61p-fr-sta/black/1_0_1_39D5_1FA4_13E_820000_0_0_0.png,picons/13.0e/dcm-sta2-61p-fr-sta/white/1_0_1_39D5_1FA4_13E_820000_0_0_0.png
picons/13.0e/dcm-sta2-61p-fr-sta/transparent/1_0_2_39D1_1FA4_13E_820000_0_0_0.png,7a894a19d9e21a286407066eb70b30c6e07973937a4137dbaec810b4102f2478,REVIEW,"16,55,204,76",1.00000000,PASS,REVIEW,source components preserved; no approved contrast correction required,chromatic component 6 has 9.4% materially low-contrast pixels on WHITE,0,1636,picons/13.0e/dcm-sta2-61p-fr-sta/black/1_0_2_39D1_1FA4_13E_820000_0_0_0.png,picons/13.0e/dcm-sta2-61p-fr-sta/white/1_0_2_39D1_1FA4_13E_820000_0_0_0.png
picons/13.0e/dcm-sta2-61p-fr-sta/transparent/1_0_2_39D2_1FA4_13E_820000_0_0_0.png,d50c169b931c38c60892cb6a259549ae64ebd4d6a8041dcb9327e05883472201,AUTO-FIXED,"16,36,204,96",1.00000000,PASS,AUTO-FIXED,source components preserved; no approved contrast correction required,recoloured 4 safely isolated achromatic component(s),0,2683,picons/13.0e/dcm-sta2-61p-fr-sta/black/1_0_2_39D2_1FA4_13E_820000_0_0_0.png,picons/13.0e/dcm-sta2-61p-fr-sta/white/1_0_2_39D2_1FA4_13E_820000_0_0_0.png
picons/13.0e/dcm-sta2-61p-fr-sta/transparent/1_0_2_39D3_1FA4_13E_820000_0_0_0.png,b80008f288464347bef2be0d5bb123191c798dd4d71e72fa214c29e720f6ea53,REVIEW,"16,18,204,114",1.00000000,PASS,REVIEW,source components preserved; no approved contrast correction required,chromatic component 1 has 97.4% materially low-contrast pixels on WHITE; chromatic component 2 has 100.0% materially low-contrast pixels on WHITE; chromatic component 3 has 100.0% materially low-contrast pixels on WHITE; chromatic component 4 has 100.0% materially low-contrast pixels on WHITE; chromatic component 5 has 100.0% materially low-contrast pixels on WHITE; chromatic component 6 has 100.0% materially low-contrast pixels on WHITE; chromatic component 7 has 100.0% materially low-contrast pixels on WHITE; chromatic component 8 has 100.0% materially low-contrast pixels on WHITE; chromatic component 9 has 100.0% materially low-contrast pixels on WHITE; chromatic component 10 has 100.0% materially low-contrast pixels on WHITE,0,0,picons/13.0e/dcm-sta2-61p-fr-sta/black/1_0_2_39D3_1FA4_13E_820000_0_0_0.png,picons/13.0e/dcm-sta2-61p-fr-sta/white/1_0_2_39D3_1FA4_13E_820000_0_0_0.png
picons/13.0e/du/transparent/1_0_16_2525_13EF_13E_820000_0_0_0.png,a9d73058223aaea0cd0e9273419f9bf3a900c7ce5911c249397f629031861f83,REVIEW,"61,15,159,117",1.00000000,PASS,REVIEW,source components preserved; no approved contrast correction required,two-tone achromatic component 1 has 62.3% materially low-contrast pixels on WHITE,0,0,picons/13.0e/du/black/1_0_16_2525_13EF_13E_820000_0_0_0.png,picons/13.0e/du/white/1_0_16_2525_13EF_13E_820000_0_0_0.png
picons/13.0e/du/transparent/1_0_19_2520_13EF_13E_820000_0_0_0.png,b6d9b75dbb42e88325036278b1468e3c8ea2bda8d6de3baa435f5ab96e584a40,AUTO-FIXED,"69,15,151,117",1.00000000,PASS,AUTO-FIXED,source components preserved; no approved contrast correction required,recoloured 6 safely isolated achromatic component(s),0,3170,picons/13.0e/du/black/1_0_19_2520_13EF_13E_820000_0_0_0.png,picons/13.0e/du/white/1_0_19_2520_13EF_13E_820000_0_0_0.png
picons/13.0e/du/transparent/1_0_19_2526_13EF_13E_820000_0_0_0.png,1e2abe829a5e54653c39b6ca49d5864627bebd03ccb62638cd13390aad19d5de,REVIEW,"16,47,204,85",1.00000000,REVIEW,REVIEW,two-tone achromatic component 7 has 38.8% materially low-contrast pixels on BLACK,chromatic component 1 has 42.3% materially low-contrast pixels on WHITE; two-tone achromatic component 7 has 36.3% materially low-contrast pixels on WHITE,0,2600,picons/13.0e/du/black/1_0_19_2526_13EF_13E_820000_0_0_0.png,picons/13.0e/du/white/1_0_19_2526_13EF_13E_820000_0_0_0.png
picons/13.0e/du/transparent/1_0_19_2529_13EF_13E_820000_0_0_0.png,a4957b93f576b11ba3cabace34f63f56cc8a12b31ec8b00fd224f8e6efd5571f,AUTO-FIXED,"34,15,185,117",1.00000000,PASS,AUTO-FIXED,source components preserved; no approved contrast correction required,recoloured 17 safely isolated achromatic component(s),0,5796,picons/13.0e/du/black/1_0_19_2529_13EF_13E_820000_0_0_0.png,picons/13.0e/du/white/1_0_19_2529_13EF_13E_820000_0_0_0.png
picons/13.0e/du/transparent/1_0_19_252A_13EF_13E_820000_0_0_0.png,b0fbf839c7f9c177ce39721ddbcca37514f4a3312c0f09524fdee32969b43ede,REVIEW,"16,27,204,105",1.00000000,REVIEW,REVIEW,chromatic component 2 has 44.0% materially low-contrast pixels on BLACK,chromatic component 2 has 62.1% materially low-contrast pixels on WHITE; chromatic component 9 has 77.4% materially low-contrast pixels on WHITE,0,3323,picons/13.0e/du/black/1_0_19_252A_13EF_13E_820000_0_0_0.png,picons/13.0e/du/white/1_0_19_252A_13EF_13E_820000_0_0_0.png
